id,created_at,text
955546116329803776,2018-01-22 21:02:01,"Dow surges more than 130 points to record, erasing earlier losses as Senate reaches deal to end shutdown https://t.co/3Ku2TwFVN3"
955496361163657216,2018-01-22 17:44:19,BREAKING: Bill to reopen government has votes to clear procedural hurdle in the Senate https://t.co/LmXZQ4IXLg
955494426922627072,2018-01-22 17:36:38,Dow hits new all-time high https://t.co/6rJ8aYDbC3 https://t.co/6zpNJxhC4J
955491812487188481,2018-01-22 17:26:14,Schumer says deal reached to re-open the government https://t.co/94xgW2xvMY
955487823825702912,2018-01-22 17:10:23,"Stocks at session highs; Senate has enough votes to end the government shutdown, NBC News has learned. https://t.co/H6FGlPH5Bm"
955484995392548869,2018-01-22 16:59:09,"BREAKING: Senators have enough votes to end government shutdown - NBC News

https://t.co/QU58yXgZOy"
955453108280283137,2018-01-22 14:52:27,"YouTube Live has about 300,000 subscribers, and Hulu's Live TV service has 450,000, sources reveal. https://t.co/V2o3RYchUK"
955447930122588160,2018-01-22 14:31:52,"General Electric shares tumble below $16 at the open, its lowest level since Dec. 1, 2011. https://t.co/CwGYGjGtk5 https://t.co/4qyd0mGafh"
955447768298016768,2018-01-22 14:31:13,Stocks open slightly lower on government shutdown https://t.co/tM5SyGfB0q
955410125535182849,2018-01-22 12:01:39,AIG to buy Validus for $5.56 billion in an all-cash deal https://t.co/4iuH4sasok
955405473326477313,2018-01-22 11:43:10,Celgene announces deal for biotechnology company Juno Therapeutics for about $9 billion https://t.co/rP8WDiHsge
955280330461761536,2018-01-22 03:25:53,"Sanofi is close to acquiring biotechnology company Bioverativ for $105 a share, valuing the maker of hemophilia dru https://t.co/gMFF6xJGEE"
955264365174951938,2018-01-22 02:22:27,BREAKING: Government shutdown will go into a third day as Senate fails to reach a deal for Sunday night vote https://t.co/xGKgUeDfer
955219726178967553,2018-01-21 23:25:04,"BREAKING: Two of Xerox’s largest shareholders, Carl Icahn and Darwin Deason, have formed alliance and plan to call https://t.co/mkzHQeS06X"
954852952677715969,2018-01-20 23:07:38,Twitter COO Anthony Noto in talks to take the top job at online lender Social Finance - source  https://t.co/xLhNn5gniA
954579445926547456,2018-01-20 05:00:49,BREAKING: Deadline to pass government funding bill expires without a deal https://t.co/y254YgDffm
954555784242913280,2018-01-20 03:26:48,"BREAKING: House-passed bill to avoid a government shutdown sinks in the Senate, leaving Congress scrambling for a p https://t.co/vAnfEBHI0c"
954474046783152128,2018-01-19 22:02:00,"Majority of Americans say they are satisfied with the economy at levels not seen since dotcom boom, NBC/WSJ poll fi https://t.co/V2JjDsDjhA"
954462717427044354,2018-01-19 21:16:59,BREAKING: Los Angeles Times parent company Tronc hires outside law firm to investigate allegations of misconduct by https://t.co/uzafNiXyc6
954459429277224961,2018-01-19 21:03:55,"S&amp;P 500 and Nasdaq notch record close as Street shrugs off government shutdown worries
https://t.co/UDgoFYnlrn https://t.co/0uIwjJAraR"
954458431942950912,2018-01-19 20:59:57,Bunge shares soar nearly 11% after Dow Jones reports Archer Daniels Midland has made a takeover approach. https://t.co/i0iqMByn26
954438809663438849,2018-01-19 19:41:59,"LATEST:Chuck Schumer says he made 'some progress' in meeting with Trump, but no deal yet on avoiding shutdown https://t.co/w1ZNCqvW0Y"
954434642555305984,2018-01-19 19:25:25,Developing: Senate Minority Leader Schumer departs White House after meeting with Trump about potential government https://t.co/N1157QgKiy
954434377483726848,2018-01-19 19:24:22,JUST IN: Nasdaq Composite hits fresh record high https://t.co/UDgoFYnlrn https://t.co/uI8Q0QoRvA
954428884585467904,2018-01-19 19:02:33,BREAKING: Supreme Court to review whether Trump's latest travel ban on 6 Muslim-majority nations is lawful. https://t.co/jn8limUSe7
954424778500296704,2018-01-19 18:46:14,"NEW: Jeff Ubben's ValueAct launching fund with social goals, following similar moves by Jana, BlackRock https://t.co/4Pbxy0nM4w"
954409130760040449,2018-01-19 17:44:03,More: Senate Minority Leader Schumer is headed to the White House to talk with the President about the potential go https://t.co/OO9tlJRMew
954407961056727045,2018-01-19 17:39:24,BREAKING: Senator Schumer is headed to White House now to talk with the President about the potential govt. shutdow https://t.co/YfyQiZZkzB
954387227081105410,2018-01-19 16:17:01,"LIVE now: White House holds briefing on possible government shutdown 

Watch on CNBC TV or https://t.co/WlyIDiO0Yo https://t.co/ltNNllAJjt"
954378864981172225,2018-01-19 15:43:47,"Moments away: White House holds a news briefing on the potential of a government shutdown tonight.

Watch on CNBC T https://t.co/JFq6PahFFn"
954373370589728771,2018-01-19 15:21:57,BREAKING: ADT IPO opens at the NYSE at $12.65 after pricing last night at $14 per share https://t.co/K7MnBV6V1F
954369322469724160,2018-01-19 15:05:52,NEW: White House's Mulvaney: Chances of government shutdown are currently 50-50 https://t.co/FakmosBB6K
954368079345209344,2018-01-19 15:00:56,Consumer sentiment hits 94.4 in January vs. 97 estimate https://t.co/5Ns3NjheDM
954360587793944576,2018-01-19 14:31:09,Stocks open higher but worries of government shutdown loom https://t.co/UDgoFYnlrn https://t.co/n8S1NqTlz4
954357015660384256,2018-01-19 14:16:58,Amazon shares climb 1.7% in pre-market trading after company raises monthly Prime membership fee by nearly 20% https://t.co/JZUbFBNxIi
954355885861691392,2018-01-19 14:12:28,JUST IN: Amazon hikes price of Amazon Prime monthly membership from $10.99 to $12.99 per month. https://t.co/bRdMJeQusl
954309207414792192,2018-01-19 11:06:59,"Trump's approval rating is the lowest for any president one year into his term, NBC/WSJ poll says https://t.co/R2lULaNskI"
954151525491924993,2018-01-19 00:40:25,House has the votes to avoid a government shutdown; bill now heads to Senate where lawmakers face tougher task in e https://t.co/PBGIuC2qUs
954099085493129223,2018-01-18 21:12:02,"BREAKING: American Express suspending buyback program for first half of 2018 to ""rebuild our capital"" due to ""the u https://t.co/w57lT0syYQ"
954098119846825984,2018-01-18 21:08:12,EARNINGS: IBM Q4 EPS $5.18 Adj. vs. $5.17 Est.; Q4 Revs. $22.54B vs. $22.06B Est. • $IBM https://t.co/WZMPYpoCWU https://t.co/RZi3jOcCZG
954097991224315904,2018-01-18 21:07:42,BREAKING: IBM revenue rises year-on-year for the first time in 23 quarters https://t.co/WZMPYpoCWU https://t.co/b913XMD7iH
954097688013918209,2018-01-18 21:06:29,EARNINGS: American Express Q4 EPS $1.58 Adj. vs. $1.54 Est.; Q4 Revs. $8.84B vs. $8.72B Est. • $AXP https://t.co/9jx7zmq9vo
954096975175135233,2018-01-18 21:03:39,Dow closes nearly 100 points lower as concern over government shutdown looms https://t.co/NyBs5fTHJ4
954031282241130498,2018-01-18 16:42:37,"After Trump says government shut down ""could very well"" happen, Speaker Ryan says ""I have confidence"" the House wil https://t.co/NGxHiBYRUa"
954024253745188865,2018-01-18 16:14:41,"Moments ago: President Trump, arriving at the Pentagon, says government ""could very well"" shut down on Friday. https://t.co/TtDlEanFpJ"
953998338172604418,2018-01-18 14:31:42,Dow opens at fresh record high https://t.co/NyBs5fTHJ4
953992067281313792,2018-01-18 14:06:47,BREAKING: Amazon narrows list of candidates for new headquarters HQ2 to 20 https://t.co/NU19G8SjTc https://t.co/zMy6f6WbCp
953984156932984832,2018-01-18 13:35:21,US housing starts down sharply on drop in single-family units https://t.co/Qf6U01nq7p
953983436099813376,2018-01-18 13:32:29,"US weekly jobless claims total 220,000, vs 250,000 expected https://t.co/voQ8lNlbI9"
953959446820122624,2018-01-18 11:57:10,"Morgan Stanley earnings: 84 cents per share, vs 77 cents EPS expected https://t.co/fubdB2bhDj"
953745474720321536,2018-01-17 21:46:55,JUST IN: Apple will give employees a bonus of $2500 in restricted stock units due to the new tax reform law. https://t.co/xQhWvYOeaR
953739191090864128,2018-01-17 21:21:57,JUST IN: M&amp;T Bank raises wages for hourly employees to $14-$16 based on location &amp; will grant employees 40 hours of https://t.co/OPdn206J5s
953735035600896000,2018-01-17 21:05:26,"Dow closes above 26,000 for the first time https://t.co/cMttgTGx0v https://t.co/DzWzHvX254"
953720211362013185,2018-01-17 20:06:32,"Dow jumps 300 points to record, breaks above 26,000 once again https://t.co/N2BeHiJ4my https://t.co/2Fiixi9xal"
953713024078172160,2018-01-17 19:37:58,"Viacom shares spike, CBS falls after Dow Jones reports controlling shareholder Shari Redstone is advocating for ""ne https://t.co/i1q5VFoel1"
953704241125871617,2018-01-17 19:03:04,BREAKING: Trump accuses Russia of helping North Korea evade sanctions - Reuters interview https://t.co/WQ2EnhhTPF
953703686429204480,2018-01-17 19:00:52,"Fed's Beige Book: US economy, inflation growing at modest-to-moderate pace https://t.co/2TVjYh6Y7v"
953688898768637952,2018-01-17 18:02:06,BREAKING: Apple says it will  contribute more than $350 billion over the next five years to the US economy through https://t.co/EtffgZGs7k
953671182989000709,2018-01-17 16:51:43,"NEW: House Intelligence Committee broke an agreement on limiting questions for Steve Bannon - White House official
https://t.co/OV7ILE7Rww"
953649430493843457,2018-01-17 15:25:16,"Jeff Flake delivers searing condemnation of Trump's war on the press: ""Without truth, and a principled fidelity to https://t.co/9d7eBx0Fb7"
953643185603006465,2018-01-17 15:00:27,"Home builder confidence falls from 18-year high, but it's still strong https://t.co/izuglVzqyf"
953636472556609536,2018-01-17 14:33:47,"Opening bell: Dow rises more than 100 points on better-than-expected earnings
https://t.co/N2BeHiJ4my https://t.co/fZ8JsnJB0k"
953607899145793536,2018-01-17 12:40:14,EARNINGS: Goldman Sachs Q4 EPS $5.68 Adj. vs. $4.91 Est.; Q4 Revs. $7.834B vs. $7.608B Est. • $GS https://t.co/7Zj78gtwqK
953595572119842816,2018-01-17 11:51:15,EARNINGS: Bank of America Q4 EPS $0.47 Adj. vs. $0.44 Est.; Q4 Revs. $21.4B vs. $21.531B Est. • $BAC https://t.co/F9ap6xCtCK
953391899729125376,2018-01-16 22:21:56,Ethereum plunges 30% on Coinbase in 24 hours; Bitcoin tumbles 25% https://t.co/gQWJfJPFYR https://t.co/WxOd78J2yj
953388207986696192,2018-01-16 22:07:16,"Ford shares fall after giving disappointing 2018 EPS guidance
https://t.co/9LhkhsZHhZ https://t.co/HEIF3KUiSS"
953383734824329217,2018-01-16 21:49:30,"BREAKING: Celgene is in talks to buy Juno Therapeutics - Dow Jones

$JUNO shares soar 35% after-hours https://t.co/N5Qyiw7rAT"
953373455881244672,2018-01-16 21:08:39,EARNINGS: CSX Q4 EPS $0.64 Adj. vs. $0.56 Est.; Q4 Revs. $2.86B vs. $2.89B Est. • $CSX shares up 1% after-hours https://t.co/QuFezjvu7e
953373058290651136,2018-01-16 21:07:04,"Dow closes lower, gives up 283-point gain https://t.co/jRsdDBRSyT"
953346287549714432,2018-01-16 19:20:41,"Dow turns negative, joining S&amp;P 500 and Nasdaq https://t.co/jRsdDBRSyT https://t.co/dghkPVEXUm"
953342197511974912,2018-01-16 19:04:26,"$HRB shares pop after the tax preparation company says it will become the ""exclusive DIY desktop tax software provi https://t.co/wGBlQEJQCk"
953341228518658049,2018-01-16 19:00:35,U.S. stocks at session lows; Nasdaq and S&amp;P 500 in the red  https://t.co/jRsdDBRSyT https://t.co/ezepe04uRR
953315244197253125,2018-01-16 17:17:20,Nestle to sell its U.S. confectionery business to Ferrero for $2.8B https://t.co/WknBL58si7
953307907969470465,2018-01-16 16:48:11,BREAKING: Former top Trump adviser Steve Bannon was subpoenaed last week by special counsel Robert Mueller - New Yo https://t.co/m0tXexixPQ
953290757640720385,2018-01-16 15:40:02,"BREAKING: GE seen as likely to embrace major company breakup, with announcement as soon as this Spring - sources https://t.co/FW21Pjww63"
953290113760587777,2018-01-16 15:37:29,"BREAKING: GE seen as likely to embrace major company breakup, with announcement as soon as this Spring - sources 

https://t.co/jn8limUSe7"
953287467037351939,2018-01-16 15:26:58,General Electric CEO John Flannery says the company is re-evaluating its structure and will explore the potential f https://t.co/94nbB7kf04
953273189592915969,2018-01-16 14:30:14,"BREAKING: Dow hits 26,000 for the first time ever. 
https://t.co/a5dmCRRBVu https://t.co/UrhsYqr9KX"
953250666251726848,2018-01-16 13:00:44,"Citigroup earnings top expectations, excluding $19 billion charge for tax law changes https://t.co/IXQNbRH4ZV"
953240353330614272,2018-01-16 12:19:45,"More: GE shares now down more than 4%, extending pre-market fall, after company says it will take $6.2B charge rela https://t.co/LFC9JVd9mc"
953237828447670273,2018-01-16 12:09:43,Dow futures pointing to big leap at the open https://t.co/I00KFWCMjv https://t.co/R1039EMrQ3
953233728226189312,2018-01-16 11:53:25,"Bitcoin dips below $12,000 overnight to six-week low amid crackdown fears
https://t.co/lPIIvw2QIh https://t.co/TCrsQqcemB"
953231407693918208,2018-01-16 11:44:12,BREAKING: GE falls 3% in pre-market after saying it will take $6.2B charge for its legacy re-insurance business &amp; w https://t.co/Fh6YS9av4S
952251556652560385,2018-01-13 18:50:37,JUST IN: US Pacific Command says there is no threat to Hawaii after false alert was sent advising of “BALLISTIC MIS https://t.co/18FP6l2vYV
951965916589449216,2018-01-12 23:55:35,"President Trump's medical exam 'went exceptionally well,' doctor says, without providing further information https://t.co/Vp6nkXUxQB"
951927844296310784,2018-01-12 21:24:18,"UPDATE: Viacom &amp; CBS are not in active merger talks, 2 reports say. $VIAb shares now down 2% after hours following https://t.co/jV4uoBpj2O"
951920492218343426,2018-01-12 20:55:05,"BREAKING: Viacom shares soar 8.2% &amp; CBS shares are up more than 1% after The Wrap reports, citing ""multiple insider https://t.co/IzSzenj6OM"
951918051582205963,2018-01-12 20:45:23,"Update: D.E. Shaw builds activist position in Lowe’s, sources tell CNBC.
https://t.co/eRjEsNpvaA"
951904311004540928,2018-01-12 19:50:47,"JUST IN: Goldman Sachs CEO responds to Trump's reported comment about ""sh**hole countries""
https://t.co/jn8limUSe7 https://t.co/HkPlFcpzQX"
951903606332157953,2018-01-12 19:47:59,Lowe's shares jump 4% after report says that activist D.E. Shaw is said to have built a position in the company. https://t.co/0MbB3LlEQm
951884019498672128,2018-01-12 18:30:10,"BREAKING: President Trump will extend sanctions relief for Iran, keeping the Obama-era nuclear deal alive — for now 
https://t.co/RC16Hq3Nxq"
951854136471015425,2018-01-12 16:31:25,"US ambassador to Panama resigns, says cannot serve Trump https://t.co/6s7QfXVXqo"
951832535184572416,2018-01-12 15:05:35,"JUST IN: Trump repeatedly used 'sh**hole' to describe African countries, Sen. Dick Durbin says https://t.co/0q1E1pA4um"
951831711603724288,2018-01-12 15:02:18,BREAKING: Nordstrom family members expect to resume their efforts to take the department store private later this y https://t.co/sSFq8d0Fu9
951824503646154752,2018-01-12 14:33:40,"Dow, S&amp;P 500, Dow Transports, Russell 2000 open at record highs https://t.co/21KQjhxKSX https://t.co/kIkEE73ypa"
951806125069996033,2018-01-12 13:20:38,"Trump denies that he called Haiti, El Salvador, and African nations ""s---hole countries""  https://t.co/zjsHCNkC6z"
951801421506244608,2018-01-12 13:01:57,"Wells Fargo earnings: $1.16 a share, vs $1.07 EPS estimate https://t.co/Ya7AwGjaJC"
951786768633909248,2018-01-12 12:03:43,"JP Morgan Chase earnings: $1.76 per share, vs. expected EPS of $1.69 https://t.co/I6KfRG2tzu"
951771535945224192,2018-01-12 11:03:11,"BlackRock earnings: $6.24 per share, vs $6.02 estimate https://t.co/YMLBa3FTF5"
951589006558531585,2018-01-11 22:57:53,"BREAKING: Fiat Chrysler to invest $1B+ to modernize a Michigan plant, in addition to previous $1B investment in the https://t.co/iMCDYvCi1S"
951580123232313344,2018-01-11 22:22:35,"BREAKING: Trump, frustrated with lawmakers in meeting, asked ""why are we having all these people from shithole coun https://t.co/gVAMFXOXGB"
951574202913607681,2018-01-11 21:59:04,AMD stock drops 3 percent after the company says its chips are affected by security flaw https://t.co/QTSTkZrQnZ
951560864418664453,2018-01-11 21:06:03,"Dow spikes 200 points to record close, led by Boeing https://t.co/RMwwz5xFRn"
951556733394210816,2018-01-11 20:49:38,Walmart to shutter 63 Sam's Club locations; asked about timing of store closures and earlier wage increases &amp; bonus https://t.co/SnfYfH8FYK
951553489787850752,2018-01-11 20:36:45,Fed's Dudley warns that tax cuts putting economy on an 'unsustainable path' https://t.co/fSa50nG2Pu
951545570400919552,2018-01-11 20:05:17,JUST IN: Capital One raises minimum wage to $15 per hour for U.S. employees. https://t.co/jn8limUSe7 https://t.co/ouW67ybMLj
951545174332755968,2018-01-11 20:03:43,Pitney Bowes shares spike more than 13% after report says that the company has received interest from Blackstone an https://t.co/B0cl7gBAbD
951529400981508097,2018-01-11 19:01:02,BREAKING: Treasury releases new withholding tables for new tax law https://t.co/vNwQVBMPi2
951516044484542464,2018-01-11 18:07:57,"BREAKING: GOP Senator Flake says bipartisan group of senators is ""at a deal"" on immigration - NBC News
https://t.co/bH7SjeRF2V"
951506328094236683,2018-01-11 17:29:21,"S&amp;P 500 hits a new all-time high
https://t.co/NVYbPmInn6 https://t.co/vzJKzbZirE"
951492326282670080,2018-01-11 16:33:43,"Brent crude rockets to 3-year high, breaking above $70 for first time since December 2014 https://t.co/9oBZwa95Gn"
951470583786680321,2018-01-11 15:07:19,Ripple surges after teaming up with MoneyGram on cryptocurrency-enabled payments https://t.co/fw6QewTZ5j https://t.co/XB5iYB7rvs
951467478051381248,2018-01-11 14:54:58,Dow Jones Industrial Average hits new all-time high https://t.co/NVYbPmInn6 https://t.co/wgwaTAw5NB
951461781335093248,2018-01-11 14:32:20,Stocks open higher on better-than-expected earnings https://t.co/RMwwz5xFRn? https://t.co/P6JeXf9PHK
951446391112466432,2018-01-11 13:31:11,"US Producer Price Index down 0.1% in Dec, vs 0.2% increase expected https://t.co/Bdp1emUZNK"
951438703863484417,2018-01-11 13:00:38,"BREAKING: Walmart will raise its starting wage rate for hourly employees in the U.S. to $11, expand maternity &amp; par https://t.co/Qu0hlhguyZ"
951301601695760389,2018-01-11 03:55:50,"BREAKING: Bitcoin plunges 11% after South Korea, one of the world's biggest cryptocurrency markets, readies a bill https://t.co/xp3wW8FKci"
951251980533592064,2018-01-11 00:38:40,BREAKING: Xerox in talks with Fujifilm for potentially major deal that could result in change of control of the com https://t.co/WHo3mIN5Si
951216783930875905,2018-01-10 22:18:48,"More: Waste Management to give employees $2,000 in bonuses after tax bill https://t.co/TqZ93B2HN3"
951210976438837254,2018-01-10 21:55:44,"JUST IN: Waste Management says it will distribute a $2,000 bonus to every North American employee not on a bonus or https://t.co/4F4XgHkYVQ"
951204371924123648,2018-01-10 21:29:29,UPDATE: Power restored at CES after almost 2 hour outage. https://t.co/buOjhivJuj https://t.co/QjGA4p3VUE
951198166531104769,2018-01-10 21:04:49,"S&amp;P 500, Nasdaq close lower for the first time in 2018 on China, NAFTA concerns https://t.co/FhFKcFNhUq"
951189880700375045,2018-01-10 20:31:54,"Trump on potential Mueller interview: 'We'll see what happens'
https://t.co/YS8kjd9wcQ https://t.co/nlnd36aNhp"
951189409327669248,2018-01-10 20:30:02,"Trump: ""Unlikely"" to meet with Mueller because there has been no collusion https://t.co/LYauknWVzU"
951188498341654528,2018-01-10 20:26:24,"Trump on Russia: ""I will say this: There is collusion. But it's really with the Democrats and the Russians...so the https://t.co/cUU6xdtvFY"
951187958379548672,2018-01-10 20:24:16,"Trump: There is ""a lot of good energy"" with regards to North Korea. ""Hopefully a lot of things are going to work ou https://t.co/wkeWy4BzN8"
951187445055414272,2018-01-10 20:22:13,"President Trump, when asked if he would sign a DACA deal without border wall funding: ""It's got to include the wall https://t.co/jvZACUWb5k"
951185813672529921,2018-01-10 20:15:44,Live now: Trump holds news conference with Norwegian Prime Minister https://t.co/LYauknWVzU https://t.co/mtEsqZSp8B
951182530190938113,2018-01-10 20:02:41,"BREAKING: Toyota, Mazda announce plans for $1.6B plant in Alabama https://t.co/bkxvAar5bI"
951180769032130560,2018-01-10 19:55:42,More: A power outage leaves part of CES in the dark https://t.co/buOjhivJuj
951175942059319298,2018-01-10 19:36:31,"BREAKING: Power goes out at CES, the largest consumer electronics show in the world. https://t.co/SpClpe8Fjk"
951170598239170560,2018-01-10 19:15:17,"BREAKING: Dollar sharply rises against Canadian, Mexican currencies after Reuters report that Canada is increasingl https://t.co/gD1CmW0lG3"
951123638538899457,2018-01-10 16:08:41,"BREAKING: Representative Darrell Issa (R-CA) will not seek re-election in 2018, NBC News has learned. https://t.co/Z3jBdhe6qQ"
951099135230390272,2018-01-10 14:31:19,"Stocks open lower, slip from record levels amid concern China may stop buying US debt https://t.co/nZSut9BaY9 https://t.co/CoLOdkfauU"
951089878229553152,2018-01-10 13:54:32,Buffett on cryptocurrencies: 'I can say almost with certainty that they will come to a bad ending' https://t.co/7HNARNcaPV
951087035418402816,2018-01-10 13:43:14,"Buffett: What's ""going on"" with cryptocurrencies ""will come to a bad end"" 

https://t.co/9SiIuaXfCo https://t.co/4dffSEWqqC"
951084361121746945,2018-01-10 13:32:36,"US import prices rose 0.1% in Dec, vs 0.5% increase expected https://t.co/L3xa2667GU"
951082447772536832,2018-01-10 13:25:00,"Buffett: ""We have perhaps $100B of unrealized appreciation in the securities we own""; we're a net buyer of stocks r https://t.co/YkDInxYpvO"
951081111920300032,2018-01-10 13:19:41,"Asked if he could be running Berkshire for the next 10 years, Buffett says that might ""be a long time"", but every t https://t.co/hc9tc2soyR"
951080958052139008,2018-01-10 13:19:05,"Warren Buffett: Markets are not richly valued relative to rates right now; tax act is ""huge factor in valuation"" https://t.co/e2iYCB7rMl"
951079105725857792,2018-01-10 13:11:43,"Buffett: ""You couldn't have a better job than I've got"", just made it ""one notch better"" with addition of new vice https://t.co/WbXq2d9NaI"
951078718558167040,2018-01-10 13:10:11,"Treasurys, U.S. dollar, stock futures fall while gold rises amid report that China is thinking about halting US Tre https://t.co/aAVVeh8tIQ"
951077632854102016,2018-01-10 13:05:52,Warren Buffett says two new vice chair appointments are a move toward succession at Berkshire Hathaway; board knows https://t.co/OXIvVoubxD
951077199221846016,2018-01-10 13:04:09,"Buffett on his health: ""I'm in remarkably good health considering the life I've led"", if there was a health problem https://t.co/QXVLP1t0yz"
951077027288879104,2018-01-10 13:03:28,"Buffett on naming two new vice chairmen: ""There's nothing magic about the time"" 

https://t.co/9SiIuaXfCo https://t.co/azKSqlSzpv"
951076761978236930,2018-01-10 13:02:24,"Buffett on naming Abel and Jain as vice chairmen of the company: ""They both have Berkshire in their blood...know th https://t.co/GvAL5qfoYr"
951076237056856064,2018-01-10 13:00:19,"LIVE now on @SquawkCNBC: Berkshire Hathaway's Warren Buffett joins @BeckyQuick in Omaha. 

Watch on CNBC TV or https://t.co/Jn8hXWJhcF"
951046959590248448,2018-01-10 11:03:59,BREAKING: Berkshire Hathaway's Warren Buffett appoints Greg Abel and Ajit Jain as vice chairmen https://t.co/5ubVOBEA3b
950929345928990721,2018-01-10 03:16:38,BREAKING: Tsunami advisory in effect for Puerto Rico after magnitude 7.8 earthquake strikes Caribbean https://t.co/b3AHcz84EM
950926940080410624,2018-01-10 03:07:04,"BREAKING: Magnitude 7.8 earthquake strikes Caribbean, tsunami waves possible - USGS https://t.co/b3AHcz84EM"
950877092757098496,2018-01-09 23:49:00,"BREAKING: Toyota, Mazda to unveil plans for a $1.6 billion assembly plant in Huntsville, Alabama, sources tell CNBC. https://t.co/0xrJy89XJF"
950837681063374848,2018-01-09 21:12:23,"BREAKING: Former top Trump aide Steve Bannon is out at Breitbart as executive chairman, the site says. https://t.co/u9OBES65Zd"
950836056215183363,2018-01-09 21:05:56,BREAKING: Steve Bannon to step down from Breitbart - NYTimes  https://t.co/8asm1WDdXZ
950835724693229568,2018-01-09 21:04:37,"Stocks finish at record highs, S&amp;P 500 has best start to a year since 1987 https://t.co/SelSasbz1w"
950825974245060610,2018-01-09 20:25:52,More: Akamai jumps on report of a strategic review by Morgan Stanley https://t.co/2VlmfQnjlY
950822489130766336,2018-01-09 20:12:01,Akamai shares surge after report says the company is said to be working with Morgan Stanley on a strategic review. https://t.co/jlfSCxaa7a
950792276120408064,2018-01-09 18:11:58,JUST IN: Senator Dianne Feinstein unilaterally releases Fusion GPS testimony from Senate Judiciary Committee https://t.co/GISv1eaSOE
950786819259592709,2018-01-09 17:50:17,"JUST IN: President Trump says ""yeah I'll beat Oprah. Oprah would be a lot of fun. I know her very well...I don't th https://t.co/Kj7AeCoWLu"
950780806406004736,2018-01-09 17:26:23,JUST IN: Ford to partner with Postmates on self-driving deliveries https://t.co/NMZiV9LYTu
950772954786422785,2018-01-09 16:55:11,"MORE— Press Secretary Sanders statement: ""At this year’s World Economic Forum, the President looks forward to promo https://t.co/q7sVWt9EgY"
950771270752366592,2018-01-09 16:48:30,"JUST IN: President Trump will attend the World Economic Forum in Davos, Switzerland. https://t.co/jn8limUSe7"
950759354751442949,2018-01-09 16:01:09,BREAKING: Boeing caps 2017 by delivering a record number of commercial airplanes https://t.co/k9ndbtOvGm
950755178206171137,2018-01-09 15:44:33,"JUST IN: Yahoo Sports will start streaming NFL playoff games this weekend, Oath CEO Tim Armstrong tells CNBC. https://t.co/xuXUy4caHU"
950736729090220032,2018-01-09 14:31:14,"Dow, Nasdaq, S&amp;P 500 indexes open at fresh record highs https://t.co/tu2Qf3SVK3 https://t.co/Tk80UGCrcJ"
950550824660471808,2018-01-09 02:12:31,"FULL STORY— Highly classified US spy satellite appears to be a total loss after SpaceX launch - Dow Jones, citing s https://t.co/MOy18c0Mo2"
950544634421358593,2018-01-09 01:47:55,BREAKING: An expensive and highly classified U.S. spy satellite is presumed to be a total loss after it failed to r https://t.co/BwWh2TGg7k
950478159400628224,2018-01-08 21:23:46,Regulators reject Energy Secretary Rick Perry's plan to subsidize coal and nuclear plants https://t.co/PQWt3j1J5e
950473200504393734,2018-01-08 21:04:04,S&amp;P 500 and Nasdaq close at record highs as optimism on US economy remains https://t.co/OflvQtO6lc https://t.co/rjaE7gMyEb
950462303761321984,2018-01-08 20:20:46,"AT&amp;T backs away from deal to sell smartphones from China's Huawei, a setback for the company trying to get into the https://t.co/QwfZ8ENyf3"
950459019189157889,2018-01-08 20:07:43,"Update: GoPro hired J.P. Morgan Chase some months back to help it seek a potential sale, according to people famili https://t.co/UOpuyDF19k"
950434139232260098,2018-01-08 18:28:51,$GPRO shares now down only 11% after falling as much as 30%; sources tell CNBC that the company has hired JPMorgan https://t.co/L8Py9eOmik
950432443420610560,2018-01-08 18:22:07,"BREAKING: GoPro has hired J.P. Morgan Chase to help it seek a potential sale, according to people familiar with the https://t.co/NAfhcwTtXm"
950392927766958080,2018-01-08 15:45:06,Cryptocurrency ripple crashes 30% in 24 hours; bitcoin also dropping https://t.co/GmuLIJrWPr https://t.co/c49hAZPwL9
950384879153410049,2018-01-08 15:13:07,JUST IN: Visa​ is raising its 401(k) matching for employees in response to tax reform; company also will examine ot https://t.co/ux5XcisPOJ
950381056649236485,2018-01-08 14:57:55,"BREAKING: GoPro resumes trading after second halt, plunges more than 30% https://t.co/RefdEKpnMt https://t.co/7Wggnb1YLO"
950379987512721408,2018-01-08 14:53:40,"BREAKING: GoPro resumes trading, plunges 23%, and is immediately halted again after announcing weak guidance, job c https://t.co/H2QYZDdyCy"
950375008878112768,2018-01-08 14:33:53,US stocks open little changed as traders pause after best start to a year for the Dow since 2006 https://t.co/4Gh22sseQZ
950366999372353536,2018-01-08 14:02:04,"$GPRO shares are currently halted, due to the news just announced. https://t.co/95Fcr9V0ND"
950366809110261760,2018-01-08 14:01:18,"BREAKING: GoPro issues weak guidance, to reduce global workforce from 1,254 employees to fewer than 1,000, CEO redu https://t.co/8EFAV5Dac9"
950360729064017921,2018-01-08 13:37:09,"@CNBC President Trump’s son, Eric, says incident at Trump Tower was a “small electrical fire in a cooling tower” https://t.co/3xgmMqEM5t"
950358490656190464,2018-01-08 13:28:15,Update: Fire on the roof of Trump Tower on NYC’s 5th avenue is under control: 2 injuries — one firefighter and one https://t.co/r5sA73VAgs
950345916183121920,2018-01-08 12:38:17,Developing: Authorities responding to fire atop Trump Tower in New York City; situation appears under control https://t.co/xdPbu4PfmZ
